Temperature_K,Free_Energy_eV_atom,Lambda,Work_w
300.0693460258666,-32.04009247280457,0.9997689,0.007370955194251263
300.0706666419942,-32.040093282428074,0.9997645,0.007511292831251757
300.071987269746,-32.04009409208146,0.9997601,0.007651630446248709
300.0733379237886,-32.04009492018922,0.9997556,0.007795157507501066
300.0746585750535,-32.040095729946565,0.9997512,0.007935495034501562
300.0760092531438,-32.04009655813814,0.9997467,0.008079022028250376
300.07732992792245,-32.04009736796643,0.9997423,0.008219359500250871
300.07868063006117,-32.04009819624183,0.9997378,0.008362886426499686
300.0800013283541,-32.040099006152076,0.9997334,0.00850322383250018
300.0813220382724,-32.04009981610321,0.999729,0.008643561205500676
300.08267277634985,-32.04010064450424,0.9997245,0.00878708803049949
300.0839935097834,-32.04010145453735,0.9997201,0.008927425337499986
300.0853442719109,-32.04010228301095,0.9997156,0.009070952106248802
300.08666502886035,-32.04010309311501,0.9997112,0.009211289358249296
300.0879857974358,-32.04010390325996,0.9997068,0.009351626577249791
300.08933659550445,-32.04010473185921,0.9997023,0.009495153244748606
300.09065738759676,-32.040105542075125,0.9996979,0.0096354904087491
300.0920082097171,-32.0401063707357,0.9996934,0.009779017031251457
300.09332902532685,-32.04010718102256,0.999689,0.00991935414024841
300.09467987149947,-32.04010800976697,0.9996845,0.010062880695250766
300.0960007106273,-32.04010882012481,0.9996801,0.010203217749251262
300.0973215613824,-32.040109630512546,0.9996757,0.010343554781251756
300.0986724434994,-32.04011045936009,0.9996712,0.010487081257500572
300.0999933177735,-32.040111269807795,0.9996668,0.010627418245501067
300.1013442239444,-32.04011209870542,0.9996623,0.01077094468799988
300.10266512173814,-32.040112909213086,0.9996579,0.010911281632000376
300.1039860311598,-32.04011371975065,0.9996535,0.011051618554000869
300.10533697327764,-32.040114548740185,0.999649,0.011195144928999685
300.1066579062199,-32.040115359326705,0.9996446,0.01133548181800018
300.10800887239316,-32.04011618836631,0.9996401,0.011479008159248995
300.10932982885663,-32.0401169990018,0.9996357,0.011619345015249489
300.11068081908604,-32.04011782809149,0.9996312,0.011762871322748305
300.1120017990714,-32.04011863878695,0.9996268,0.011903208134748799
300.11332279068574,-32.040119449490305,0.9996224,0.012043544946749293
300.11467381686543,-32.04012027862689,0.9996179,0.01218707123175165
300.11599483200257,-32.0401210893682,0.9996135,0.012327408021748604
300.11734588224,-32.04012191856612,0.999609,0.01247093426175096
300.1186669209005,-32.0401227293454,0.9996046,0.012611271029751455
300.1199879711909,-32.040123540143576,0.9996002,0.01275160778674841
300.1213390573809,-32.040124369388394,0.9995957,0.012895134004250765
300.12266013119563,-32.04012518021353,0.9995913,0.01303547075025126
300.124011241445,-32.04012600947467,0.9995868,0.013178996967750076
300.1253323387847,-32.04012682031576,0.9995824,0.013319333713750572
300.12665344775496,-32.04012763116476,0.999578,0.013459670459751065
300.1280045939593,-32.04012846045028,0.9995735,0.01360319667724988
300.12932572645553,-32.04012927132624,0.9995691,0.013743533412250375
300.13067689672084,-32.0401301006506,0.9995646,0.01388705960724919
300.1319980527436,-32.04013091155352,0.9995602,0.014027396331249685
300.1333192203977,-32.040131722464324,0.9995558,0.01416773305525018
300.1346704266204,-32.04013255181309,0.9995513,0.014311259250248995
300.135991617802,-32.04013336273985,0.9995469,0.01445159597424949
300.13734284808726,-32.04013419208243,0.9995424,0.014595122191748305
300.138664062797,-32.04013500298114,0.999538,0.0147354589597488
300.14001531714547,-32.040135832317524,0.9995335,0.014878985199751156
300.14133655538393,-32.040136643232195,0.9995291,0.01501932196775165
300.1426578052548,-32.04013745415477,0.9995247,0.015159658735748604
300.14400909556406,-32.04013828350429,0.9995202,0.01530318498700096
300.14533036896466,-32.040139094409795,0.9995158,0.015443521788001454
300.14668168333867,-32.04013992374188,0.9995113,0.01558704807300027
300.14800298026955,-32.04014073465235,0.9995069,0.015727384885000764
300.1493242888337,-32.040141545559706,0.9995025,0.01586772170800126
300.15067563917086,-32.040142374882414,0.999498,0.016011248026750077
300.15199697126627,-32.04014318577271,0.9994936,0.01615158488275057
300.15334834566977,-32.04014401508924,0.9994891,0.016295111223999386
300.15466970129705,-32.040144825973485,0.9994847,0.01643544810199988
300.1559910685583,-32.04014563685462,0.9994803,0.016575784991000375
300.15734247892743,-32.04014646616178,0.9994758,0.01671931136599919
300.1586638697215,-32.04014727702586,0.9994714,0.016859648287999685
300.1600153041586,-32.04014810630431,0.9994669,0.017003174707998503
300.16133671848615,-32.040148917151335,0.9994625,0.017143511662998996
300.16265814444847,-32.040149727984236,0.9994581,0.01728384863999949
300.1640096148535,-32.04015055724206,0.9994536,0.017427375104998304
300.16533106435026,-32.04015136806891,0.9994492,0.017567712103998802
300.16665252548216,-32.04015217888165,0.9994448,0.017708049124999296
300.16800403185664,-32.04015300811884,0.9994403,0.017851575635001653
300.1693255165239,-32.04015381892552,0.9994359,0.017991912677998607
300.17067704696893,-32.040154648145275,0.9994314,0.01813543922175096
300.17199855517214,-32.04015545892389,0.999427,0.018275776308751455
300.1733200750113,-32.04015626968838,0.9994226,0.01841611341774841
300.1746716414282,-32.04015709886499,0.9994181,0.018559640029000766
300.17599318480427,-32.040157909601426,0.9994137,0.01869997718200126
300.17734477529325,-32.040158738749334,0.9994092,0.018843503838250078
300.1786663422069,-32.0401595494577,0.9994048,0.018983841035250575
300.1799879207573,-32.04016036015194,0.9994004,0.019124178254251067
300.1813395472205,-32.04016118925669,0.9993959,0.019267704977999883
300.18266114930935,-32.040161999922866,0.9993915,0.019408042241000376
300.1840127998463,-32.04016282901018,0.999387,0.01955156899849919
300.1853344254743,-32.040163639670304,0.9993826,0.019691906283499688
300.1866560627398,-32.0401644503163,0.9993782,0.019832243590500183
300.18800774925336,-32.04016527937172,0.9993737,0.019975770404249
300.1893294100589,-32.04016609000066,0.9993693,0.020116107744249493
300.1906811206478,-32.04016691903863,0.9993648,0.02025963459174831
300.19200280499405,-32.04016772962849,0.9993604,0.020399971986748804
300.19332450097863,-32.040168540215234,0.999356,0.020540309392749298
300.19467624754657,-32.04016936922131,0.9993515,0.020683836296501654
300.1959979670727,-32.040170179779984,0.9993471,0.020824173746498607
300.19731969823766,-32.04017099032453,0.9993427,0.020964511218499106
300.198671480786,-32.04017181928746,0.9993382,0.02110803818975146
300.1999932354935,-32.04017262981495,0.9993338,0.02124837569474841
300.2013450421198,-32.04017345874915,0.9993293,0.02139190271100077
300.20266682037044,-32.04017426925958,0.9993249,0.021532240249001265
300.2039886102607,-32.04017507975588,0.9993205,0.02167257780900176
300.2053404528698,-32.0401759086582,0.999316,0.021816104881500577
300.20666226630414,-32.04017671914844,0.9993116,0.02195644246350107
300.20801413299273,-32.04017754804456,0.9993071,0.022099969558499882
300.20933596997185,-32.04017835850673,0.9993027,0.02224030718450038
300.2106578185913,-32.04017916896578,0.9992983,0.022380644821500872
300.21200972126513,-32.04017999783,0.9992938,0.02252417197274969
300.21333159343027,-32.04018080826098,0.9992894,0.022664509653750185
300.21465347723625,-32.040181618688834,0.999285,0.022804847345750678
300.21600541589675,-32.04018244753242,0.9992805,0.022948374541999494
300.2173273232493,-32.04018325794321,0.9992761,0.02308871226699999
300.2186792859919,-32.04018408676934,0.9992716,0.023232239496998805
300.2200012168917,-32.04018489717407,0.9992672,0.0233725772439993
300.22132315943315,-32.04018570757568,0.9992628,0.02351291500199979
300.2226751581648,-32.04018653638116,0.9992583,0.023656442276998608
300.2239971242544,-32.040187346754706,0.9992539,0.023796780078999102
300.22531910198603,-32.04018815712513,0.9992495,0.023937117891999597
300.2266711367082,-32.040188985909964,0.999245,0.024080645211998413
300.22799313798896,-32.04018979628533,0.9992406,0.024220983035998907
300.22934519679586,-32.04019062507523,0.9992361,0.024364510367251263
300.2306672216264,-32.040191435444534,0.9992317,0.02450484821325176
300.2319892580997,-32.04019224581073,0.9992273,0.02464518607024871
300.23334135289946,-32.04019307459124,0.9992228,0.024788713435251068
300.23466341292357,-32.04019388495137,0.9992184,0.02492905131425156
300.2360155318096,-32.04019471372568,0.9992139,0.025072578701750378
300.23733761538494,-32.04019552409077,0.9992095,0.025212916591750872
300.238659710604,-32.04019633445274,0.9992051,0.025353254492751366
300.24001186548526,-32.04019716322891,0.9992006,0.02549678190275018
300.2413339842565,-32.040197973595824,0.9991962,0.025637119814750673
300.2426561146719,-32.04019878395962,0.9991918,0.02577745773775117
300.2440083055499,-32.04019961273767,0.9991873,0.02592098517024998
300.24533045951847,-32.04020042310642,0.9991829,0.026061323104250477
300.24665262513156,-32.04020123347205,0.9991785,0.026201661049250972
300.24800485200774,-32.040202062251964,0.999174,0.026345188504249786
300.249327041175,-32.040202872622544,0.9991696,0.026485526460250278
300.250679292141,-32.04020370140753,0.9991651,0.026629053926499096
300.252001504863,-32.040204511772046,0.9991607,0.02676939190449959
300.2533237292304,-32.04020532214445,0.9991563,0.026909729882500084
300.2546760161969,-32.040206150942566,0.9991518,0.0270532573599989
300.25599826411997,-32.040206961319925,0.9991474,0.027193595348999393
300.2573205236888,-32.04020777170517,0.999143,0.027333933337999886
300.25867284665736,-32.04020860052768,0.9991385,0.027477460815498702
300.25999512978285,-32.04020941093989,0.9991341,0.027617798793499196
300.26134747684387,-32.04021023977872,0.9991296,0.02776132627100155
300.26266978352663,-32.0402110502069,0.9991252,0.027901664248998505
300.26399210185593,-32.04021186064297,0.9991208,0.028042002226999
300.26534448492134,-32.04021268950619,0.9991163,0.02818552970450136
300.2666668268089,-32.04021349995822,0.9991119,0.028325867682498312
300.2679891803434,-32.040214310418136,0.9991075,0.028466205660498806
300.2693415994147,-32.04021513931702,0.999103,0.028609733126751163
300.27066397650844,-32.040215949814915,0.9990986,0.028750071082751658
300.27198636524963,-32.0402167603207,0.9990942,0.02889040903874861
300.27333882032815,-32.04021758925525,0.9990897,0.029033936493750967
300.2746612326295,-32.04021839978801,0.9990853,0.029174274438751462
300.2760137118039,-32.0402192287614,0.9990808,0.029317801871250278
300.277336147666,-32.040220039321134,0.9990764,0.02945813980525077
300.27865859517635,-32.040220849899775,0.999072,0.029598477728251266
300.2800111103604,-32.040221678920076,0.9990675,0.02974200513825008
300.2813335814325,-32.0402224895367,0.9990631,0.029882343039250574
300.2826560641532,-32.04022330017224,0.9990587,0.030022680929251068
300.2840086153484,-32.04022412923946,0.9990542,0.030166208316749883
300.28533112163177,-32.04022493990196,0.9990498,0.030306546195750378
300.28665363956435,-32.04022575059439,0.9990454,0.030446884052750874
300.2880062267721,-32.040226579742324,0.9990409,0.03059041138399969
300.2893287682682,-32.04022739048374,0.9990365,0.030730749208000185
300.2906813795754,-32.04022821967053,0.999032,0.030874276516749
300.2920039446358,-32.040229030449936,0.9990276,0.031014614318749495
300.29332652134605,-32.04022984124825,0.9990232,0.031154952109749987
300.2946791686682,-32.04023067049322,0.9990187,0.031298479384748806
300.29600176894365,-32.040231481340534,0.9990143,0.03143881714274929
300.2973243808695,-32.04023229221778,0.9990099,0.03157915487874979
300.29867706420805,-32.040233121543466,0.9990054,0.03172268209749861
300.2999996997,-32.04023393245869,0.999001,0.031863019811499096
300.3013223468428,-32.04023474339282,0.9989966,0.03200335751449959
300.3026750661992,-32.04023557278798,0.9989921,0.03214688468824841
300.3039977369091,-32.040236383782116,0.9989877,0.0322872223472489
300.3053204192703,-32.040237194795175,0.9989833,0.0324275599952494
300.30667317464594,-32.04023802425978,0.9989788,0.03257108712400175
300.3079958805751,-32.04023883532185,0.9989744,0.03271142473899871
300.30934866005475,-32.04023966484784,0.9989699,0.03285495182275107
300.3106713895525,-32.04024047596993,0.9989655,0.032995289393751556
300.3119941307024,-32.04024128711092,0.9989611,0.03313562695374851
300.3133469462037,-32.040242116706374,0.9989566,0.033279153992500865
300.3146697109231,-32.04024292789639,0.9989522,0.03341949151950136
300.3159924872951,-32.04024373911632,0.9989478,0.03355982902449832
300.31734533881956,-32.040244568803764,0.9989433,0.033703355995750674
300.31866813876206,-32.04024538008372,0.9989389,0.03384369345675117
300.31999095035764,-32.040246191382586,0.9989345,0.03398403090675166
300.32134383790657,-32.04024702113949,0.99893,0.03412755783300048
300.32266667307357,-32.04024783248738,0.9989256,0.03426789525000097
300.3239895198941,-32.0402486438652,0.9989212,0.034408232645001466
300.325342443469,-32.040249473714105,0.9989167,0.03455175950375028
300.3266653138619,-32.04025028514092,0.9989123,0.034692096865750775
300.32798819590874,-32.040251096586665,0.9989079,0.034832434216751265
300.32934115551114,-32.04025192650506,0.9989034,0.03497596103050009
300.3306640611313,-32.04025273801083,0.998899,0.03511629833750058
300.33198697840595,-32.04025354954653,0.9988946,0.03525663562250107
300.3333399740372,-32.04025437955692,0.9988901,0.03540016236874989
300.33466291488605,-32.04025519114164,0.9988857,0.035540499620750385
300.33601593462765,-32.040256021190906,0.9988812,0.0356840263444992
300.3373388990514,-32.04025683281364,0.9988768,0.035824363574499696
300.3386618751304,-32.0402576444663,0.9988724,0.03596470078250019
300.3400149309033,-32.040258474607576,0.9988679,0.036108227438749
300.3413379305581,-32.04025928632027,0.9988635,0.0362485646027495
300.3426609418686,-32.04026009805189,0.9988591,0.03638890175574999
300.34401403367417,-32.040260928251385,0.9988546,0.03653242837824881
300.34533706856143,-32.040261740021016,0.9988502,0.036672765509249305
300.34666011510484,-32.040262551820575,0.9988458,0.0368131026182498
300.3480132429446,-32.04026338208956,0.9988413,0.03695662919574861
300.3493363130657,-32.04026419393816,0.9988369,0.037096966271749104
300.3506593948435,-32.04026500581668,0.9988325,0.0372373033257496
300.3520125587188,-32.04026583616643,0.998828,0.03738082984699842
300.3533356640752,-32.04026664809398,0.9988236,0.03752116686799891
300.3546587810887,-32.04026746004045,0.9988192,0.03766150387799941
300.3560119810011,-32.04026829045969,0.9988147,0.03780503035424822
300.35733512159413,-32.040269102444185,0.9988103,0.037945367342248716
300.3586582738448,-32.0402699144476,0.9988059,0.03808570431924921
300.36001150979564,-32.04027074492508,0.9988014,0.03822923076175157
300.3613346856268,-32.04027155696651,0.998797,0.03836956771674852
300.362657873116,-32.04027236902687,0.9987926,0.038509904660749016
300.36401114510676,-32.040273199562584,0.9987881,0.03865343106950137
300.3653343561774,-32.04027401166096,0.9987837,0.03879376799149833
300.36665757890654,-32.04027482377826,0.9987793,0.03893410490249882
300.3680108869387,-32.04027565437222,0.9987748,0.039077631277501176
300.3693341332503,-32.04027646653856,0.9987704,0.03921796815550167
300.37065739122073,-32.04027727873484,0.998766,0.039358305011498625
300.37201073529565,-32.04027810940957,0.9987615,0.03950183133025098
300.3733340168496,-32.040278921643875,0.9987571,0.03964216816425148
300.37465731006284,-32.04027973388608,0.9987527,0.03978250499824843
300.376010690182,-32.0402805646078,0.9987482,0.039926031294500786
300.3773340069796,-32.04028137688803,0.9987438,0.040066368106501285
300.378657335437,-32.0402821891872,0.9987394,0.04020670490749824
300.38001075160184,-32.040283019967156,0.9987349,0.0403502311700006
300.3813341036446,-32.04028383229334,0.9987305,0.04049056796000109
300.38265746734766,-32.04028464463845,0.9987261,0.040630904739001585
300.38401091955956,-32.040285475465396,0.9987216,0.040774430979000395
300.38533430684885,-32.04028628783752,0.9987172,0.040914767747000896
300.38665770579894,-32.04028710022856,0.9987128,0.04105510450400139
300.38801119405935,-32.0402879311025,0.9987083,0.04119863072150021
300.38933461659656,-32.04028874352057,0.9987039,0.041338967467500695
300.3906580507951,-32.04028955596858,0.9986995,0.0414793041915012
300.3920115751055,-32.04029038691202,0.998695,0.04162283036400001
300.3933350328921,-32.04029119939807,0.9986906,0.0417631670660005
300.3946585023404,-32.04029201189202,0.9986862,0.041903503768001
300.39601206270225,-32.040292842871196,0.9986817,0.042047029929249816
300.3973355557396,-32.04029365540318,0.9986773,0.04218736660925031
300.3986590604391,-32.0402944679431,0.9986729,0.0423277032892508
300.40001265685385,-32.04029529895799,0.9986684,0.04247122943924961
300.40133618514335,-32.040296111524924,0.998664,0.04261156610825011
300.40265972509553,-32.0402969241218,0.9986596,0.04275190275525059
300.40401335756457,-32.04029775520623,0.9986551,0.04289542886024941
300.4053369211077,-32.04029856783013,0.9986507,0.043035765496249906
300.40666049631386,-32.04029938046193,0.9986463,0.0431761021322504
300.4080141648387,-32.04030021158209,0.9986418,0.04331962822599921
300.40933776363676,-32.04030102425194,0.9986374,0.043459964839999705
300.41066137409837,-32.04030183692971,0.998633,0.0436003014540002
300.4120150786804,-32.04030266809687,0.9986285,0.04374382752524902
300.41333871273486,-32.040303480812675,0.9986241,0.04388416411724951
300.41466235845337,-32.040304293536394,0.9986197,0.04402450070925001
300.416016099094,-32.04030512473929,0.9986152,0.044168026769248823
300.41733976840624,-32.04030593749004,0.9986108,0.04430836335024932
300.4186634493831,-32.04030675025972,0.9986064,0.044448699920249815
300.4199871420246,-32.04030756303731,0.998602,0.04458903649025031
300.4213409306552,-32.04030839430658,0.9985975,0.044732562516499125
300.4226646468917,-32.04030920712221,0.9985931,0.04487289906449962
300.42398837479334,-32.040310019945764,0.9985887,0.04501323561250012
300.425342199486,-32.04031085125077,0.9985842,0.04515676162749893
300.4266659509836,-32.04031166409034,0.9985798,0.04529709817549943
300.42798971414675,-32.04031247693783,0.9985754,0.045437434723499925
300.4293435749029,-32.04031330826731,0.9985709,0.045580960738498745
300.4306673616629,-32.04031412114182,0.9985665,0.04572129727549924
300.43199116008907,-32.04031493403527,0.9985621,0.04586163380149974
300.43334505691007,-32.04031576542303,0.9985576,0.04600515978274855
300.434668878934,-32.04031657835453,0.9985532,0.04614549628674905
300.43599271262457,-32.04031739129393,0.9985488,0.046285832790749534
300.43734664551187,-32.04031822271744,0.9985443,0.04642935876074836
300.43867050280113,-32.040319035672866,0.9985399,0.04656969526474884
300.43999437175745,-32.040319848636216,0.9985355,0.04671003176874934
300.4413483407125,-32.04032068009547,0.998531,0.046853557727501695
300.44267223326847,-32.04032149309687,0.9985266,0.04699389420949865
300.443996137492,-32.040322306106184,0.9985222,0.04713423069149914
300.4453200533831,-32.04032311912343,0.9985178,0.047274567173499635
300.44667407034035,-32.040323950626515,0.9985133,0.047418093120998456
300.4479980098325,-32.040324763659775,0.9985089,0.04755842960299894
300.4493219609927,-32.04032557670095,0.9985045,0.04769876608499944
300.45067601402104,-32.04032640822853,0.9985,0.047842292032498256
300.4519999887831,-32.04032722128573,0.9984956,0.04798262851449875
300.4533239752138,-32.040328034350836,0.9984912,0.04812296499649924
300.45467806431475,-32.0403288659029,0.9984867,0.048266490944001594
300.45600207434825,-32.04032967898403,0.9984823,0.048406827425998555
300.4573260960508,-32.040330492073096,0.9984779,0.04854716390799904
300.45868022122573,-32.04033132364964,0.9984734,0.0486906898555014
300.46000426653205,-32.040332136765734,0.998469,0.048831026326498356
300.4613283235079,-32.04033294990076,0.9984646,0.04897136278649885
300.4626824847583,-32.040333781524325,0.9984601,0.04911488871150121
300.4640065653389,-32.04033459467538,0.9984557,0.0492552251715017
300.4653306575894,-32.04033540783435,0.9984513,0.049395561631498656
300.4666547615101,-32.04033622100125,0.9984469,0.04953589809149915
300.46800897077287,-32.0403370526574,0.9984424,0.04967942401650151
300.46933309829956,-32.04033786584032,0.998438,0.04981976047649846
300.4706572374968,-32.04033867903116,0.9984336,0.04996009693649896
300.4720114828384,-32.0403395107118,0.9984291,0.050103622861501315
300.4733356456426,-32.04034032391867,0.9984247,0.05024395932149827
300.47465982011784,-32.04034113713345,0.9984203,0.050384295781498764
300.47601410153965,-32.04034196882732,0.9984158,0.05052782171775112
300.4773382996228,-32.04034278203609,0.9984114,0.050668158199751616
300.47866250937744,-32.040343595252786,0.998407,0.05080849468174857
300.4799867308038,-32.0403444084774,0.9984026,0.05094883116374906
300.4813410602444,-32.04034524019259,0.9983981,0.051092357111251416
300.48266530527985,-32.04034605343323,0.9983937,0.05123269359324838
300.48398956198747,-32.040346866692815,0.9983893,0.05137303006424887
300.48534392751174,-32.04034769845503,0.9983848,0.05151655598925122
300.48666820782944,-32.040348511741655,0.9983804,0.051656892449251715
300.4879924998197,-32.04034932503621,0.998376,0.05179722890924866
300.489346901429,-32.04035015682292,0.9983715,0.05194075483425102
300.4906712170303,-32.040350970133495,0.9983671,0.052081091294251515
300.4919955443047,-32.040351783451996,0.9983627,0.05222142775424847
300.49334998200044,-32.040352615263195,0.9983582,0.05236495367925082
300.4946743328868,-32.040353428597726,0.9983538,0.052505290139251315
300.4959986954467,-32.04035424192916,0.9983494,0.05264562661024827
300.4973230696803,-32.0403550552575,0.998345,0.05278596309224876
300.4986775554032,-32.04035588709003,0.9983405,0.05292948902850112
300.50000195325003,-32.04035670045643,0.9983361,0.053069825488501615
300.501326362771,-32.040357513830756,0.9983317,0.05321016194849856
300.50268088458375,-32.040358345699055,0.9983272,0.05335368787350092
300.5040053177189,-32.04035915908941,0.9983228,0.05349402433350142
300.5053297625287,-32.040359972487686,0.9983184,0.05363436079349837
300.5066542190132,-32.04036078590491,0.998314,0.053774697242498865
300.5080087888576,-32.040361617828346,0.9983095,0.05391822314500122
300.50933326895756,-32.04036243127262,0.9983051,0.054058559583001715
300.5106577607328,-32.040363244724816,0.9983007,0.05419889602099867
300.5120123666703,-32.04036407667276,0.9982962,0.05434242192350103
300.51333688206194,-32.04036489015199,0.9982918,0.05448275835050152
300.51466140912925,-32.04036570365019,0.9982874,0.05462309476649847
300.51601605116144,-32.04036653564517,0.9982829,0.05476662064650083
300.5173406018461,-32.04036734915938,0.9982785,0.05490695706250133
300.5186651642069,-32.04036816269255,0.9982741,0.05504729346749827
300.5199897382441,-32.04036897624466,0.9982697,0.05518762986149878
300.52134442831425,-32.040369808294784,0.9982652,0.05533115571900113
300.52266902597,-32.040370621873954,0.9982608,0.05547149210200163
300.5239936353025,-32.04037143547207,0.9982564,0.05561182847399858
300.5253483614707,-32.04037226756923,0.9982519,0.055755354309000936
300.52667299442277,-32.040373081194396,0.9982475,0.05589569067000143
300.52799763905205,-32.04037389483851,0.9982431,0.05603602701999838
300.5293222953588,-32.04037470849054,0.9982387,0.05617636336999888
300.53067706956944,-32.04037554065414,0.9982342,0.05631988917125123
300.532001749497,-32.04037635434425,0.9982298,0.05646022549925173
300.53332644110236,-32.040377168053304,0.9982254,0.05660056181624869
300.5346812514144,-32.04037800027522,0.9982209,0.056744087583751046
300.53600596664154,-32.040378814022354,0.9982165,0.05688442387875153
300.537330693547,-32.04037962778843,0.9982121,0.05702476016274849
300.538655432131,-32.04038044157346,0.9982077,0.057165096435748984
300.54001029049,-32.04038127387308,0.9982032,0.057308622158251346
300.5413350526969,-32.04038208769619,0.9981988,0.057448958409248296
300.54265982658285,-32.04038290153825,0.9981944,0.05758929464924879
300.54401472104655,-32.040383733896185,0.9981899,0.057732820338001145
300.54533951855643,-32.04038454777632,0.9981855,0.05787315655600164
300.5466643277457,-32.040385361675405,0.9981811,0.058013492762998595
300.54798914861465,-32.04038617560447,0.9981767,0.05815382894799909
300.5493440911298,-32.04038700804012,0.9981722,0.05829735459175145
300.55066893562383,-32.04038782198522,0.9981678,0.0584376907767484
300.551993791798,-32.040388635960284,0.9981634,0.058578026939748895
300.5533487704212,-32.040389468454265,0.9981589,0.058721552549751255
300.5546736502215,-32.04039028246742,0.9981545,0.05886188869075175
300.5559985417023,-32.04039109649952,0.9981501,0.059002224820748704
300.5573234448638,-32.04039191055058,0.9981457,0.0591425609397492
300.5586784715429,-32.040392743122275,0.9981412,0.059286086504751555
300.56000339833173,-32.04039355721142,0.9981368,0.059426422601748505
300.5613283368018,-32.040394371319515,0.9981324,0.059566758687749
300.5626833995924,-32.040395203949544,0.9981279,0.05971028421900136
300.5640083616907,-32.04039601809573,0.9981235,0.05985062028299831
300.56533333547065,-32.04039683224984,0.9981191,0.0599909563469988
300.56665832093245,-32.04039764642291,0.9981147,0.0601312923999993
300.5680134317834,-32.04039847911939,0.9981102,0.06027481789750165
300.5693384408747,-32.04039929333055,0.9981058,0.06041515392849861
300.5706634616483,-32.040400107560664,0.9981014,0.0605554899484991
300.5719884941043,-32.040400921798714,0.998097,0.060695825968499595
300.5733436530181,-32.04040175456164,0.9980925,0.06083935143224841
300.5746687091049,-32.040402568837784,0.9980881,0.060979687430248904
300.5759937768746,-32.040403383121856,0.9980837,0.061120023428249404
300.5773489719052,-32.04040421593186,0.9980792,0.06126354886949821
300.57867406330666,-32.04040503025403,0.9980748,0.061403884845498705
300.5799991663915,-32.04040584458412,0.9980704,0.0615442208214992
300.58132428115977,-32.040406658933186,0.998066,0.0616845567864997
