Temperature_K,Free_Energy_eV_atom,Lambda,Work_w
300.05734095785704,-32.02313782013056,0.9998089,0.006089212688249985
300.05866146831704,-32.02313869107537,0.9998045,0.0062294143762504795
300.06001200240047,-32.023139581823074,0.9998,0.0063728024662492964
300.06133253637046,-32.023140452784915,0.9997956,0.006513004154249789
300.0626530819635,-32.02314132376617,0.9997912,0.006653205831250284
300.06400365197896,-32.023142214562405,0.9997867,0.0067965938987491
300.0653242210829,-32.02314308558269,0.9997823,0.006936795553749594
300.0666748151439,-32.023143976418844,0.9997778,0.0070801835987484105
300.0679954077594,-32.02314484747816,0.9997734,0.007220385231748905
300.0693460258666,-32.023145738354245,0.9997689,0.0073637732542512595
300.0706666419942,-32.02314660944159,0.9997645,0.0075039748762517535
300.071987269746,-32.02314748054835,0.9997601,0.007644176487248709
300.0733379237886,-32.02314837148422,0.9997556,0.007787564476001064
300.0746585750535,-32.02314924264102,0.9997512,0.00792776605400156
300.0760092531438,-32.02315013361681,0.9997467,0.008071154020250375
300.07732992792245,-32.02315100481265,0.9997423,0.00821135557625087
300.07868063006117,-32.0231518958171,0.9997378,0.008354743531249688
300.0800013283541,-32.023152767040976,0.9997334,0.00849494507625018
300.0813220382724,-32.02315363829527,0.999729,0.008635146599250675
300.08267277634985,-32.02315452938203,0.9997245,0.008778534497999492
300.0839935097834,-32.02315540068637,0.9997201,0.008918735987999984
300.0853442719109,-32.02315629181306,0.9997156,0.009062123864248803
300.08666502886035,-32.02315716315644,0.9997112,0.009202325332249297
300.0879857974358,-32.02315803451924,0.9997068,0.00934252678924979
300.08933659550445,-32.02315892571697,0.9997023,0.009485914620498609
300.09065738759676,-32.02315979714082,0.9996979,0.009626116033499103
300.0920082097171,-32.02316068838974,0.9996934,0.009769503831001457
300.09332902532685,-32.023161559852625,0.999689,0.009909705221998412
300.09467987149947,-32.023162451141474,0.9996845,0.010053092997000766
300.0960007106273,-32.023163322643406,0.9996801,0.01019329436600126
300.0973215613824,-32.02316419417579,0.9996757,0.010333495713001755
300.0986724434994,-32.02316508553569,0.9996712,0.010476883443000571
300.0999933177735,-32.0231659571071,0.9996668,0.010617084768001064
300.1013442239444,-32.02316684850693,0.9996623,0.010760472475499883
300.10266512173814,-32.0231677201284,0.9996579,0.010900673767500375
300.1039860311598,-32.023168591791304,0.9996535,0.01104087502650087
300.10533697327764,-32.023169483284704,0.999649,0.011184262666499686
300.1066579062199,-32.02317035498666,0.9996446,0.01132446390350018
300.10800887239316,-32.02317124651999,0.9996401,0.011467851520998999
300.10932982885663,-32.023172118260995,0.9996357,0.011608052735999491
300.11068081908604,-32.02317300984552,0.9996312,0.01175144031974831
300.1120017990714,-32.02317388163658,0.9996268,0.011891641501748804
300.11332279068574,-32.02317475344708,0.9996224,0.012031842672749298
300.11467381686543,-32.02317564509141,0.9996179,0.012175230222751653
300.11599483200257,-32.02317651694096,0.9996135,0.012315431371748608
300.11734588224,-32.02317740863649,0.999609,0.012458818888000961
300.1186669209005,-32.023178280536094,0.9996046,0.012599020004001456
300.1199879711909,-32.023179152444115,0.9996002,0.012739221119998412
300.1213390573809,-32.02318004417696,0.9995957,0.012882608625000767
300.12266013119563,-32.02318091611304,0.9995913,0.01302280973000126
300.124011241445,-32.02318180788583,0.9995868,0.013166197212500078
300.1253323387847,-32.02318267986096,0.9995824,0.013306398295500572
300.12665344775496,-32.023183551866545,0.999578,0.013446599356501065
300.1280045939593,-32.02318444371039,0.9995735,0.013589986793999882
300.12932572645553,-32.02318531575503,0.9995691,0.013730187833000377
300.13067689672084,-32.02318620763883,0.9995646,0.013873575247999193
300.1319980527436,-32.023187079722526,0.9995602,0.014013776264999687
300.1333192203977,-32.023187951825655,0.9995558,0.014153977271000182
300.1346704266204,-32.02318884376928,0.9995513,0.014297364652248998
300.135991617802,-32.02318971591148,0.9995469,0.014437565636249493
300.13734284808726,-32.02319060787254,0.9995424,0.014580953017498309
300.138664062797,-32.02319148002078,0.999538,0.014721154012498804
300.14001531714547,-32.02319237201054,0.9995335,0.014864541382501158
300.14133655538393,-32.023193244186835,0.9995291,0.015004742366501653
300.1426578052548,-32.02319411638257,0.9995247,0.015144943339498609
300.14400909556406,-32.0231950084209,0.9995202,0.015288330687000962
300.14533036896466,-32.023195880644685,0.9995158,0.015428531649001457
300.14668168333867,-32.02319677271172,0.9995113,0.015571918985250274
300.14800298026955,-32.02319764497458,0.9995069,0.01571211992525077
300.1493242888337,-32.023198517245866,0.9995025,0.015852320865251263
300.15067563917086,-32.02319940935021,0.999498,0.015995708190250077
300.15199697126627,-32.02320028163856,0.9994936,0.01613590913025057
300.15334834566977,-32.02320117377161,0.9994891,0.016279296443999385
300.15466970129705,-32.023202046099016,0.9994847,0.01641949736199988
300.1559910685583,-32.023202918434855,0.9994803,0.016559698280000375
300.15734247892743,-32.02320381060523,0.9994758,0.016703085582499187
300.1586638697215,-32.023204682958124,0.9994714,0.016843286500499682
300.1600153041586,-32.02320557514595,0.9994669,0.0169866738029985
300.16133671848615,-32.0232064475159,0.9994625,0.01712687472099899
300.16265814444847,-32.02320731989429,0.9994581,0.017267075638999485
300.1640096148535,-32.02320821210818,0.9994536,0.0174104629414983
300.16533106435026,-32.02320908451463,0.9994492,0.017550663848498793
300.16665252548216,-32.02320995694052,0.9994448,0.01769086474449929
300.16800403185664,-32.02321084919174,0.9994403,0.017834252035751643
300.1693255165239,-32.02321172161267,0.9994359,0.0179744529537486
300.17067704696893,-32.02321261387008,0.9994314,0.018117840256250954
300.17199855517214,-32.02321348630808,0.999427,0.01825804117425145
300.1733200750113,-32.02321435875451,0.9994226,0.018398242092248406
300.1746716414282,-32.02321525103799,0.9994181,0.018541629394750757
300.17599318480427,-32.023216123501484,0.9994137,0.018681830312751252
300.17734477529325,-32.02321701580241,0.9994092,0.01882521761525007
300.1786663422069,-32.02321788827196,0.9994048,0.018965418544250563
300.1799879207573,-32.02321876073893,0.9994004,0.019105619484251057
300.1813395472205,-32.023219653054674,0.9993959,0.019249006797999874
300.18266114930935,-32.02322052554971,0.9993915,0.019389207727000368
300.1840127998463,-32.02322141787165,0.999387,0.019532595051999186
300.1853344254743,-32.02322229036174,0.9993826,0.01967279600299968
300.1866560627398,-32.023223162860255,0.9993782,0.019812996954000173
300.18800774925336,-32.023224055208274,0.9993737,0.01995638427899899
300.1893294100589,-32.02322492772386,0.9993693,0.020096585229999485
300.1906811206478,-32.02322582007806,0.9993648,0.0202399725662483
300.19200280499405,-32.02322669261071,0.9993604,0.020380173517248797
300.19332450097863,-32.023227565140786,0.999356,0.020520374479249294
300.19467624754657,-32.02322845750981,0.9993515,0.02066376182675165
300.1959979670727,-32.02322933005695,0.9993471,0.020803962788748603
300.19731969823766,-32.02323020260151,0.9993427,0.020944163761749096
300.198671480786,-32.02323109498536,0.9993382,0.021087551120501452
300.1999932354935,-32.023231967546984,0.9993338,0.02122775209349841
300.2013450421198,-32.023232859937025,0.9993293,0.021371139463500763
300.20266682037044,-32.023233732504714,0.9993249,0.02151134044750126
300.2039886102607,-32.02323460508084,0.9993205,0.021651541431501754
300.2053404528698,-32.02323549749696,0.999316,0.02179492880150057
300.20666226630414,-32.02323637007913,0.9993116,0.021935129796501064
300.20801413299273,-32.02323726249019,0.9993071,0.022078517188999877
300.20933596997185,-32.02323813507844,0.9993027,0.022218718195000372
300.2106578185913,-32.0232390076751,0.9992983,0.022358919201000867
300.21200972126513,-32.02323990011224,0.9992938,0.022502306593499683
300.21333159343027,-32.02324077272598,0.9992894,0.022642507599500178
300.21465347723625,-32.02324164534815,0.999285,0.02278270860550067
300.21600541589675,-32.02324253781137,0.9992805,0.02292609599799949
300.2173273232493,-32.02324341045061,0.9992761,0.02306629700399998
300.2186792859919,-32.02324430292003,0.9992716,0.023209684407748798
300.2200012168917,-32.02324517556532,0.9992672,0.023349885424749292
300.22132315943315,-32.02324604821906,0.9992628,0.023490086441749786
300.2226751581648,-32.023246940703295,0.9992583,0.023633473856748605
300.2239971242544,-32.0232478133741,0.9992539,0.023773674873749095
300.22531910198603,-32.023248686053336,0.9992495,0.023913875890749593
300.2266711367082,-32.02324957856366,0.999245,0.024057263305748408
300.22799313798896,-32.02325045125997,0.9992406,0.0241974643227489
300.22934519679586,-32.02325134379901,0.9992361,0.024340851726501255
300.2306672216264,-32.02325221650137,0.9992317,0.02448105275450175
300.2319892580997,-32.023253089212176,0.9992273,0.024621253782498707
300.23334135289946,-32.0232539817773,0.9992228,0.02476464118625106
300.23466341292357,-32.02325485451618,0.9992184,0.024904842203251554
300.2360155318096,-32.02325574708751,0.9992139,0.025048229618250373
300.23733761538494,-32.02325661983245,0.9992095,0.025188430646250867
300.238659710604,-32.02325749259684,0.9992051,0.02532863166325136
300.24001186548526,-32.023258385216764,0.9992006,0.025472019055750177
300.2413339842565,-32.02325925800924,0.9991962,0.025612220061750672
300.2426561146719,-32.02326013079914,0.9991918,0.025752421078751163
300.2440083055499,-32.023261023422634,0.9991873,0.025895808493749985
300.24533045951847,-32.0232618962186,0.9991829,0.026036009521750475
300.24665262513156,-32.023262769023,0.9991785,0.026176210549750972
300.24800485200774,-32.02326366167259,0.999174,0.026319597964749787
300.249327041175,-32.023264534494054,0.9991696,0.026459798992750284
300.250679292141,-32.023265427161114,0.9991651,0.0266031864077491
300.252001504863,-32.023266299999655,0.9991607,0.026743387435749597
300.2533237292304,-32.02326717284664,0.9991563,0.026883588463750087
300.2546760161969,-32.023268065551036,0.9991518,0.027026975867498908
300.25599826411997,-32.023268938437106,0.9991474,0.0271671768734994
300.2573205236888,-32.02326981133163,0.999143,0.02730737787949989
300.25867284665736,-32.02327070407338,0.9991385,0.02745076527199871
300.25999512978285,-32.02327157698497,0.9991341,0.0275909662779992
300.26134747684387,-32.023272469744185,0.9991296,0.027734353670501557
300.26266978352663,-32.02327334266184,0.9991252,0.027874554687498512
300.26399210185593,-32.02327421558793,0.9991208,0.02801475570449901
300.26534448492134,-32.02327510837324,0.9991163,0.028158143097001362
300.2666668268089,-32.02327598131642,0.9991119,0.028298344113998317
300.2679891803434,-32.02327685425701,0.9991075,0.02843854514199881
300.2693415994147,-32.02327774705716,0.999103,0.028581932545751164
300.27066397650844,-32.023278620036855,0.9990986,0.02872213355175166
300.27198636524963,-32.02327949301398,0.9990942,0.028862334568748614
300.27333882032815,-32.02328038584023,0.9990897,0.02900572197250097
300.2746612326295,-32.02328125883443,0.9990853,0.029145922989501465
300.2760137118039,-32.02328215166688,0.9990808,0.02928931040450028
300.277336147666,-32.02328302466715,0.9990764,0.029429511432500777
300.27865859517635,-32.02328389767586,0.999072,0.02956971246050127
300.2800111103604,-32.02328479054567,0.9990675,0.029713099864250088
300.2813335814325,-32.02328566358246,0.9990631,0.02985330088125058
300.2826560641532,-32.0232865366167,0.9990587,0.029993501909251076
300.2840086153484,-32.02328742950135,0.9990542,0.03013688932424989
300.28533112163177,-32.02328830255266,0.9990498,0.030277090352250385
300.28665363956435,-32.023289175612405,0.9990454,0.03041729138025088
300.2880062267721,-32.02329006852316,0.9990409,0.030560678795249693
300.2893287682682,-32.02329094159999,0.9990365,0.03070087982325019
300.2906813795754,-32.02329183452821,0.999032,0.030844267238249005
300.2920039446358,-32.02329270762211,0.9990276,0.0309844682662495
300.29332652134605,-32.02329358072446,0.9990232,0.031124669294249993
300.2946791686682,-32.02329447367879,0.9990187,0.031268056709248815
300.29600176894365,-32.023295346798214,0.9990143,0.031408257737249305
300.2973243808695,-32.023296219926095,0.9990099,0.031548458765249796
300.29867706420805,-32.023297112906526,0.9990054,0.03169184618024862
300.2999996997,-32.02329798605148,0.999001,0.031832047208249115
300.3013223468428,-32.02329885920487,0.9989966,0.031972248236249605
300.3026750661992,-32.023299752211415,0.9989921,0.03211563565124842
300.3039977369091,-32.0233006253929,0.9989877,0.03225583666824891
300.3053204192703,-32.02330149858284,0.9989833,0.03239603768524941
300.30667317464594,-32.023302391626736,0.9989788,0.03253942508900176
300.3079958805751,-32.02330326484476,0.9989744,0.03267962609499872
300.30934866005475,-32.0233041579174,0.9989699,0.03282301348750107
300.3106713895525,-32.02330503116353,0.9989655,0.03296321448250157
300.3119941307024,-32.0233059044291,0.9989611,0.033103415466498524
300.3133469462037,-32.02330679756163,0.9989566,0.03324680282525088
300.3146697109231,-32.02330767085531,0.9989522,0.03338700379825137
300.3159924872951,-32.02330854415743,0.9989478,0.03352720477124833
300.31734533881956,-32.02330943733859,0.9989433,0.03367059210750068
300.31866813876206,-32.02331031069083,0.9989389,0.033810793047501175
300.31999095035764,-32.02331118406254,0.9989345,0.03395099397650167
300.32134383790657,-32.023312077314856,0.99893,0.03409438126775048
300.32266667307357,-32.02331295073668,0.9989256,0.03423458216375098
300.3239895198941,-32.02331382417797,0.9989212,0.03437478304875147
300.325342443469,-32.02331471750145,0.9989167,0.03451817029500029
300.3266653138619,-32.02331559099285,0.9989123,0.03465837114700078
300.32798819590874,-32.02331646451473,0.9989079,0.03479857197700127
300.32934115551114,-32.02331735793191,0.9989034,0.03494195915575009
300.3306640611313,-32.023318231525934,0.998899,0.03508215993075059
300.33198697840595,-32.02331910513943,0.9988946,0.035222360694751084
300.3333399740372,-32.02331999863904,0.9988901,0.035365747817249896
300.33466291488605,-32.02332087232468,0.9988857,0.03550594852625039
300.33601593462765,-32.02332176589808,0.9988812,0.03564933559249921
300.3373388990514,-32.023322639644874,0.9988768,0.0357895362574997
300.3386618751304,-32.02332351343315,0.9988724,0.0359297368895002
300.3400149309033,-32.02332440711151,0.9988679,0.036073123876999014
300.3413379305581,-32.02332528096093,0.9988635,0.0362133244649995
300.3426609418686,-32.02332615485184,0.9988591,0.03635352502
300.34401403367417,-32.023327048646436,0.9988546,0.03649691191749882
300.34533706856143,-32.02332792262052,0.9988502,0.036637112406499306
300.34666011510484,-32.023328796636086,0.9988458,0.0367773128624998
300.3480132429446,-32.02332969055819,0.9988413,0.03692069965874862
300.3493363130657,-32.02333056465693,0.9988369,0.03706090004874911
300.3506593948435,-32.023331438797186,0.9988325,0.03720110040574961
300.3520125587188,-32.02333233284678,0.998828,0.037344487100748426
300.3533356640752,-32.02333320708122,0.9988236,0.03748468738074892
300.3546587810887,-32.02333408135715,0.9988192,0.03762488762774942
300.3560119810011,-32.023334975545524,0.9988147,0.03776827421024823
300.35733512159413,-32.02333584991565,0.9988103,0.037908474380248726
300.3586582738448,-32.023336724338286,0.9988059,0.03804867450624922
300.36001150979564,-32.023337618676706,0.9988014,0.03819206096500158
300.3613346856268,-32.02333849318253,0.998797,0.03833226102499854
300.362657873116,-32.02333936774087,0.9987926,0.03847246104099902
300.36401114510676,-32.02334026224059,0.9987881,0.03861584736475138
300.3653343561774,-32.02334113691516,0.9987837,0.038756047281748335
300.36665757890654,-32.02334201163123,0.9987793,0.038896247165748826
300.3680108869387,-32.023342906281016,0.9987748,0.039039633365751183
300.3693341332503,-32.023343781091285,0.9987704,0.03917983317275168
300.37065739122073,-32.02334465594306,0.998766,0.03932003294674863
300.37201073529565,-32.0233455507429,0.9987615,0.03946341902300099
300.3733340168496,-32.02334642572194,0.9987571,0.03960361868700148
300.37465731006284,-32.02334730074247,0.9987527,0.03974381831799843
300.376010690182,-32.023348195692385,0.9987482,0.03988720427050079
300.3773340069796,-32.02334907080713,0.9987438,0.04002740382450129
300.378657335437,-32.023349945963396,0.9987394,0.04016760334549824
300.38001075160184,-32.023350841063376,0.9987349,0.04031098917425059
300.3813341036446,-32.02335171633589,0.9987305,0.04045118859625109
300.38265746734766,-32.023352591649896,0.9987261,0.04059138798525158
300.38401091955956,-32.02335348689996,0.9987216,0.0407347736902504
300.38533430684885,-32.0233543623082,0.9987172,0.04087497300225089
300.38665770579894,-32.02335523775794,0.9987128,0.041015172281251386
300.38801119405935,-32.02335613314683,0.9987083,0.0411585578737502
300.38933461659656,-32.0233570086908,0.9987039,0.041298757075750696
300.3906580507951,-32.02335788427629,0.9986995,0.04143895624475119
300.3920115751055,-32.02335877980399,0.998695,0.041582341724750005
300.3933350328921,-32.023359655483716,0.9986906,0.0417225408167505
300.3946585023404,-32.02336053120494,0.9986862,0.041862739875750996
300.39601206270225,-32.02336142686022,0.9986817,0.042006125254499815
300.3973355557396,-32.02336230265365,0.9986773,0.0421463242585003
300.3986590604391,-32.02336317848861,0.9986729,0.0422865232295008
300.40001265685385,-32.023364074271456,0.9986684,0.04242990850699961
300.40133618514335,-32.02336495018963,0.998664,0.04257010741200011
300.40265972509553,-32.02336582613831,0.9986596,0.04271030629500061
300.40401335756457,-32.0233667220262,0.9986551,0.04285369149374942
300.4053369211077,-32.023367598047095,0.9986507,0.04299389032174991
300.40666049631386,-32.02336847409849,0.9986463,0.04313408912775041
300.4080141648387,-32.02336937009143,0.9986418,0.04327747424774922
300.40933776363676,-32.02337024620402,0.9986374,0.04341767300974972
300.41066137409837,-32.02337112233611,0.998633,0.04355787176075021
300.4120150786804,-32.02337201842284,0.9986285,0.04370125681324903
300.41333871273486,-32.02337289462714,0.9986241,0.043841455509249526
300.41466235845337,-32.02337377085093,0.9986197,0.04398165419425002
300.416016099094,-32.02337466702019,0.9986152,0.044125039190498844
300.41733976840624,-32.02337554329417,0.9986108,0.04426523784249933
300.4186634493831,-32.02337641958764,0.9986064,0.04440543648349983
300.4199871420246,-32.0233772959006,0.998602,0.04454563511350033
300.4213409306552,-32.0233781921498,0.9985975,0.044689020064749146
300.4226646468917,-32.02337906851295,0.9985931,0.044829218661749645
300.42398837479334,-32.023379944895595,0.9985887,0.04496941724775014
300.425342199486,-32.02338084121607,0.9985842,0.04511280215399896
300.4266659509836,-32.02338171763789,0.9985798,0.04525300071799945
300.42798971414675,-32.02338259406819,0.9985754,0.045393199281999946
300.4293435749029,-32.023383490437396,0.9985709,0.04553658416574877
300.4306673616629,-32.023384366895854,0.9985665,0.045676782718749254
300.43199116008907,-32.0233852433628,0.9985621,0.045816981271749754
300.43334505691007,-32.023386139769485,0.9985576,0.045960366144248574
300.434668878934,-32.02338701626459,0.9985532,0.04610056468624907
300.43599271262457,-32.02338789275716,0.9985488,0.046240763239249555
300.43734664551187,-32.02338878917878,0.9985443,0.046384148122998375
300.43867050280113,-32.02338966569952,0.9985399,0.04652434666499887
300.43999437175745,-32.02339054221772,0.9985355,0.046664545217999356
300.4413483407125,-32.023391438665556,0.998531,0.046807930101751716
300.44267223326847,-32.0233923152009,0.9985266,0.04694812865474867
300.443996137492,-32.02339319173371,0.9985222,0.04708832721874917
300.4453200533831,-32.02339406826399,0.9985178,0.04722852579374966
300.44667407034035,-32.02339496471291,0.9985133,0.04737191071124848
300.4479980098325,-32.023395841238305,0.9985089,0.04751210930824897
300.4493219609927,-32.02339671776115,0.9985045,0.04765230791624947
300.45067601402104,-32.023397614213756,0.9985,0.04779569285624828
300.4519999887831,-32.02339849074275,0.9984956,0.04793589147524878
300.4533239752138,-32.02339936726919,0.9984912,0.04807609010524927
300.45467806431475,-32.02340026371421,0.9984867,0.04821947507900162
300.45600207434825,-32.023401140224756,0.9984823,0.04835967374199858
300.4573260960508,-32.023402016732774,0.9984779,0.04849987241599907
300.45868022122573,-32.02340291315893,0.9984734,0.048643257434751425
300.46000426653205,-32.02340378965105,0.998469,0.04878345614174838
300.4613283235079,-32.02340466612961,0.9984646,0.04892365487074888
300.4626824847583,-32.02340556252564,0.9984601,0.049067039945751234
300.4640065653389,-32.02340643899932,0.9984557,0.049207238696751726
300.4653306575894,-32.02340731547046,0.9984513,0.049347437458748686
300.4666547615101,-32.02340819192804,0.9984469,0.04948763624274918
300.46800897077287,-32.02340908828009,0.9984424,0.04963102139650154
300.46933309829956,-32.02340996471076,0.998438,0.049771220224498494
300.4706572374968,-32.02341084112787,0.9984336,0.04991141907449899
300.4720114828384,-32.02341173743852,0.9984291,0.05005480429575134
300.4733356456426,-32.02341261382871,0.9984247,0.0501950031897483
300.47465982011784,-32.02341349020534,0.9984203,0.050335202105748794
300.47601410153965,-32.023414386474606,0.9984158,0.050478587394501145
300.4773382996228,-32.02341526282432,0.9984114,0.05061878635450165
300.47866250937744,-32.02341613916048,0.998407,0.0507589853364986
300.4799867308038,-32.02341701547206,0.9984026,0.050899184351499094
300.4813410602444,-32.02341791168605,0.9983981,0.05104256973025145
300.48266530527985,-32.023418787959706,0.9983937,0.051182768800248406
300.48398956198747,-32.02341966421979,0.9983893,0.0513229678922489
300.48534392751174,-32.02342056039238,0.9983848,0.05146635333850126
300.48666820782944,-32.02342143663657,0.9983804,0.05160655246350175
300.4879924998197,-32.02342231285618,0.998376,0.05174675162149871
300.489346901429,-32.02342320896483,0.9983715,0.051890137157751065
300.4906712170303,-32.023424085146495,0.9983671,0.05203033637075155
300.4919955443047,-32.02342496131461,0.9983627,0.05217053560574851
300.49334998200044,-32.02342585738186,0.9983582,0.05231392120950087
300.4946743328868,-32.02342673352304,0.9983538,0.05245412048850136
300.4959986954467,-32.02342760965067,0.9983494,0.052594319789498314
300.4973230696803,-32.02342848576473,0.998345,0.05273451911249881
300.4986775554032,-32.02342938177671,0.9983405,0.052877904806251166
300.50000195325003,-32.02343025785283,0.9983361,0.053018104184251666
300.501326362771,-32.023431133904374,0.9983317,0.05315830359524862
300.50268088458375,-32.02343202985241,0.9983272,0.05330168937900097
300.5040053177189,-32.02343290587702,0.9983228,0.05344188883400147
300.5053297625287,-32.023433781888066,0.9983184,0.05358208831099842
300.5066542190132,-32.023434657874546,0.998314,0.053722287820998915
300.5080087888576,-32.02343555374476,0.9983095,0.053865673717251275
300.50933326895756,-32.0234364296933,0.9983051,0.05400587328225177
300.5106577607328,-32.023437305628256,0.9983007,0.054146072869248725
300.5120123666703,-32.02343820145706,0.9982962,0.054289458833001084
300.51333688206194,-32.02343907736509,0.9982918,0.05442965846400157
300.51466140912925,-32.02343995325957,0.9982874,0.05456985811699853
300.51601605116144,-32.023440849058225,0.9982829,0.054713244137000884
300.5173406018461,-32.02344172494781,0.9982785,0.05485344381200138
300.5186651642069,-32.0234426008128,0.9982741,0.05499364351999833
300.5199897382441,-32.02344347665321,0.9982697,0.05513384326099882
300.52134442831425,-32.02344437239659,0.9982652,0.05527722937100118
300.52266902597,-32.023445248232115,0.9982608,0.055417429134001675
300.5239936353025,-32.023446124054075,0.9982564,0.055557628918998625
300.5253483614707,-32.023447019778565,0.9982519,0.05570101507400098
300.52667299442277,-32.02344789558462,0.9982475,0.05584121489200147
300.52799763905205,-32.02344877136608,0.9982431,0.055981414742998434
300.5293222953588,-32.02344964714499,0.9982387,0.056121614604998926
300.53067706956944,-32.02345054282547,0.9982342,0.056265000838751286
300.532001749497,-32.023451418599485,0.9982298,0.05640520072275178
300.53332644110236,-32.02345229437096,0.9982254,0.05654540061774874
300.5346812514144,-32.02345319004384,0.9982209,0.05668878688525109
300.53600596664154,-32.02345406581041,0.9982165,0.05682898680225158
300.537330693547,-32.02345494156343,0.9982121,0.05696918674124854
300.538655432131,-32.0234558173139,0.9982077,0.05710938669124904
300.54001029049,-32.02345671297657,0.9982032,0.057252773003751395
300.5413350526969,-32.02345758873315,0.9981988,0.05739297296474835
300.54265982658285,-32.023458464487206,0.9981944,0.057533172936748846
300.54401472104655,-32.023459360153524,0.9981899,0.0576765592717512
300.54533951855643,-32.023460235924716,0.9981855,0.057816759243751695
300.5466643277457,-32.023461111693365,0.9981811,0.05795695922674865
300.54798914861465,-32.02346198745948,0.9981767,0.058097159220749144
300.5493440911298,-32.02346288313812,0.9981722,0.05824054557825149
300.55066893562383,-32.02346375892137,0.9981678,0.058380745572248455
300.551993791798,-32.02346463471309,0.9981634,0.05852094556624894
300.5533487704212,-32.023465530417944,0.9981589,0.0586643319237513
300.5546736502215,-32.02346640622682,0.9981545,0.05880453191775179
300.5559985417023,-32.02346728204416,0.9981501,0.058944731911748746
300.5573234448638,-32.023468157869985,0.9981457,0.05908493190574924
300.5586784715429,-32.02346905360971,0.9981412,0.05922831826325159
300.56000339833173,-32.02346992945267,0.9981368,0.05936851825724855
300.5613283368018,-32.02347080530412,0.9981324,0.05950871825124904
300.5626833995924,-32.02347170107005,0.9981279,0.059652104608751394
300.5640083616907,-32.023472576938644,0.9981235,0.05979230460274835
300.56533333547065,-32.02347345282673,0.9981191,0.05993250458574884
300.56665832093245,-32.02347432873432,0.9981147,0.06007270455774934
300.5680134317834,-32.023475224557664,0.9981102,0.06021609089275169
300.5693384408747,-32.023476100482405,0.9981058,0.06035629086474865
300.5706634616483,-32.02347697642664,0.9981014,0.06049649082574914
300.5719884941043,-32.02347785239037,0.998097,0.06063669077574964
300.5733436530181,-32.023478748271145,0.9980925,0.06078007708824845
300.5746687091049,-32.023479624252026,0.9980881,0.06092027703824894
300.5759937768746,-32.02348050025241,0.9980837,0.06106047697724944
300.5773489719052,-32.02348139618193,0.9980792,0.061203863267248255
300.57867406330666,-32.02348227221049,0.9980748,0.06134406319524875
300.5799991663915,-32.02348314825854,0.9980704,0.06148426311224924
300.58132428115977,-32.0234840243261,0.998066,0.06162446301824974
